freq_MHz,dBuV_z
33946875.0,13.43834
33950000.0,13.49526
33953125.0,13.54555
33956250.0,13.58899
33959375.0,13.6254
33962500.0,13.65467
33965625.0,13.67665
33968750.0,13.69131
33971875.0,13.69856
33975000.0,13.69842
33978125.0,13.69091
33981250.0,13.67602
33984375.0,13.65379
33987500.0,13.62429
33990625.0,13.58755
33993750.0,13.54361
33996875.0,13.49252
34000000.0,13.43428
34003125.0,13.36891
34006250.0,13.29638
34009375.0,13.21663
34012500.0,13.12959
34015625.0,13.0351305
34018750.0,12.93313
34021875.0,12.82339
34025000.0,12.7057
34028125.0,12.75004
34031250.0,12.83833
34034375.0,12.9182005
34037500.0,12.99021
34040625.0,13.05498
34043750.0,13.11306
34046875.0,13.16509
34050000.0,13.21166
34053125.0,13.25337
34056250.0,13.29082
34059375.0,13.32458
34062500.0,13.35519
34065625.0,13.38319
34068750.0,13.4090605
34071875.0,13.43326
34075000.0,13.45621
34078125.0,13.4783
34081250.0,13.49987
34084375.0,13.52122
34087500.0,13.5426
34090625.0,13.56425
34093750.0,13.58633
34096875.0,13.60902
34100000.0,13.6324005
34103125.0,13.65654
34106250.0,13.68147
34109375.0,13.70718
34112500.0,13.73363
34115625.0,13.76072
34118750.0,13.78835
34121875.0,13.81634
34125000.0,13.84447
34128125.0,13.87253
34131250.0,13.90021
34134375.0,13.92717
34137500.0,13.95306
34140625.0,13.97747
34143750.0,13.99996
34146875.0,14.02005
34150000.0,14.0372505
34153125.0,14.05101
34156250.0,14.06083
34159375.0,14.06615
34162500.0,14.06644
34165625.0,14.06113
34168750.0,14.04971
34171875.0,14.03167
34175000.0,14.00652
34178125.0,13.97379
34181250.0,13.93307
34184375.0,13.88399
34187500.0,13.82617
34190625.0,13.75934
34193750.0,13.68321
34196875.0,13.62548
34200000.0,13.62876
34203125.0,13.67075
34206250.0,13.747
34209375.0,13.81567
34212500.0,13.87685
34215625.0,13.93065
34218750.0,13.9771805
34221875.0,14.01659
34225000.0,14.04899
34228125.0,14.07451
34231250.0,14.09328
34234375.0,14.10545
34237500.0,14.11116
34240625.0,14.1105
34243750.0,14.10363
34246875.0,14.09067
34250000.0,14.07172
34253125.0,14.04695
34256250.0,14.01645
34259375.0,13.98038
34262500.0,13.93884
34265625.0,13.892
34268750.0,13.83997
34271875.0,13.78294
34275000.0,13.72105
34278125.0,13.65446
34281250.0,13.58339
34284375.0,13.508
34287500.0,13.4285
34290625.0,13.34512
34293750.0,13.2580805
34296875.0,13.16762
34300000.0,13.07397
34303125.0,12.97739
34306250.0,12.87813
34309375.0,12.77642
34312500.0,12.67252
34315625.0,12.56665
34318750.0,12.45905
34321875.0,12.34991
34325000.0,12.23941
34328125.0,12.12772
34331250.0,12.01497
34334375.0,11.90128
34337500.0,11.81009
34340625.0,11.92028
34343750.0,12.03769
34346875.0,12.14639
34350000.0,12.2455
34353125.0,12.33424
34356250.0,12.41195
34359375.0,12.47806
34362500.0,12.53207
34365625.0,12.57356
34368750.0,12.60219
34371875.0,12.6176
34375000.0,12.61953
34378125.0,12.6077
34381250.0,12.5819
34384375.0,12.54189
34387500.0,12.48743
34390625.0,12.41836
34393750.0,12.33444
34396875.0,12.23548
34400000.0,12.14722
34403125.0,12.14247
34406250.0,12.1334505
34409375.0,12.12022
34412500.0,12.10291
34415625.0,12.08171
34418750.0,12.05683
34421875.0,12.1179
34425000.0,12.20256
34428125.0,12.29203
34431250.0,12.37695
34434375.0,12.44928
34437500.0,12.50926
34440625.0,12.55722
34443750.0,12.59355
34446875.0,12.6187
34450000.0,12.63324
34453125.0,12.63778
34456250.0,12.633
34459375.0,12.61966
34462500.0,12.59854
34465625.0,12.5705
34468750.0,12.53641
34471875.0,12.49712
34475000.0,12.45354
34478125.0,12.40649
34481250.0,12.3568
34484375.0,12.30517
34487500.0,12.27878
34490625.0,12.24629
34493750.0,12.20276
34496875.0,12.1498
34500000.0,12.08918
34503125.0,12.02266
34506250.0,11.95211
34509375.0,11.95992
34512500.0,12.12788
34515625.0,12.28748
34518750.0,12.43818
34521875.0,12.57953
34525000.0,12.71108
34528125.0,12.8325
34531250.0,12.94347
34534375.0,13.0437
34537500.0,13.133
34540625.0,13.21115
34543750.0,13.27808
34546875.0,13.33363
34550000.0,13.37778
34553125.0,13.41051
34556250.0,13.43183
34559375.0,13.44182
34562500.0,13.44058
34565625.0,13.5203
34568750.0,13.61954
34571875.0,13.7103
34575000.0,13.79246
34578125.0,13.86599
34581250.0,13.93082
34584375.0,13.98701
34587500.0,14.03464
34590625.0,14.07378
34593750.0,14.10462
34596875.0,14.12731
34600000.0,14.14204
34603125.0,14.14905
34606250.0,14.14857
34609375.0,14.1408205
34612500.0,14.12604
34615625.0,14.10445
34618750.0,14.07628
34621875.0,14.04169
34625000.0,14.00085
34628125.0,13.9539
34631250.0,13.966
34634375.0,14.01929
34637500.0,14.06665
34640625.0,14.10797
34643750.0,14.14314
34646875.0,14.17206
34650000.0,14.1945
34653125.0,14.21027
34656250.0,14.25807
34659375.0,14.38757
34662500.0,14.49941
34665625.0,14.59362
34668750.0,14.67021
34671875.0,14.72917
34675000.0,14.77042
34678125.0,14.79388
34681250.0,14.79944
34684375.0,14.7869
34687500.0,14.75609
34690625.0,14.70674
34693750.0,14.63861
34696875.0,14.6938505
34700000.0,14.74805
34703125.0,14.79655
34706250.0,14.83883
34709375.0,14.8744
34712500.0,14.90282
34715625.0,14.92368
34718750.0,14.93657
34721875.0,14.94122
34725000.0,14.93734
34728125.0,14.92471
34731250.0,14.90317
34734375.0,14.87258
34737500.0,14.8328705
34740625.0,14.784
34743750.0,14.72597
34746875.0,14.65881
34750000.0,14.5825405
34753125.0,14.49725
34756250.0,14.40301
34759375.0,14.29992
34762500.0,14.18804
34765625.0,14.06748
34768750.0,13.93831
34771875.0,13.80058
34775000.0,13.65433
34778125.0,13.52473
34781250.0,13.62904
34784375.0,13.7998705
34787500.0,13.95763
34790625.0,14.10162
34793750.0,14.2312
34796875.0,14.34589
34800000.0,14.4452
34803125.0,14.52872
34806250.0,14.59608
34809375.0,14.64696
34812500.0,14.68105
34815625.0,14.6981
34818750.0,14.69785
34821875.0,14.68008
34825000.0,14.64458
34828125.0,14.62759
34831250.0,14.65156
34834375.0,14.66838
34837500.0,14.67886
34840625.0,14.68381
34843750.0,14.68413
34846875.0,14.68069
34850000.0,14.67443
34853125.0,14.66632
34856250.0,14.65729
34859375.0,14.64835
34862500.0,14.64041
34865625.0,14.63441
34868750.0,14.63123
34871875.0,14.63167
34875000.0,14.67615
34878125.0,14.78429
34881250.0,14.88868
34884375.0,14.98875
34887500.0,15.08402
34890625.0,15.17405
34893750.0,15.25842
34896875.0,15.33681
34900000.0,15.40892
34903125.0,15.47454
34906250.0,15.53352
34909375.0,15.58578
34912500.0,15.63129
34915625.0,15.67009
34918750.0,15.70232
34921875.0,15.72813
34925000.0,15.74779
34928125.0,15.76156
34931250.0,15.76979
34934375.0,15.81376
34937500.0,15.90849
34940625.0,16.00182
34943750.0,16.09304
34946875.0,16.1815
34950000.0,16.26652
34953125.0,16.34761
34956250.0,16.42419
34959375.0,16.4958
34962500.0,16.56201
34965625.0,16.62247
34968750.0,16.67686
34971875.0,16.72493
34975000.0,16.76646
34978125.0,16.80131
34981250.0,16.8294
34984375.0,16.85065
34987500.0,16.8651
34990625.0,16.87276
34993750.0,16.87373
34996875.0,16.86816
35000000.0,16.85624
35003125.0,16.83752
35006250.0,16.81293
35009375.0,16.78271
35012500.0,16.747221
35015625.0,16.70678
35018750.0,16.66177
35021875.0,16.61261
35025000.0,16.55968
35028125.0,16.50343
35031250.0,16.44427
35034375.0,16.43494
35037500.0,16.50214
35040625.0,16.56382
35043750.0,16.61951
35046875.0,16.66878
35050000.0,16.71117
35053125.0,16.74628
35056250.0,16.77368
35059375.0,16.79301
35062500.0,16.80392
35065625.0,16.80603
35068750.0,16.79903
35071875.0,16.78264
35075000.0,16.75656
35078125.0,16.72057
35081250.0,16.67444
35084375.0,16.61803
35087500.0,16.55121
35090625.0,16.47391
35093750.0,16.38612
35096875.0,16.28792
35100000.0,16.17947
35103125.0,16.06101
35106250.0,15.9329405
35109375.0,15.79577
35112500.0,15.70137
35115625.0,15.66439
35118750.0,15.61671
35121875.0,15.6622505
35125000.0,15.72462
35128125.0,15.7801
35131250.0,15.82818
35134375.0,15.86841
35137500.0,15.90047
35140625.0,15.92407
35143750.0,15.93909
35146875.0,15.94545
35150000.0,15.94317
35153125.0,15.93236
35156250.0,15.91319
35159375.0,15.88596
35162500.0,15.85098
35165625.0,15.80869
35168750.0,15.75957
35171875.0,15.70417
35175000.0,15.68756
35178125.0,15.7735405
35181250.0,15.85718
35184375.0,15.93817
35187500.0,16.01623
35190625.0,16.09112
35193750.0,16.16264
35196875.0,16.23059
35200000.0,16.29482
35203125.0,16.35522
35206250.0,16.4117
35209375.0,16.464201
35212500.0,16.51269
35215625.0,16.55717
35218750.0,16.59767
35221875.0,16.63423
35225000.0,16.66693
35228125.0,16.69587
35231250.0,16.72116
35234375.0,16.74293
35237500.0,16.76134
35240625.0,16.77657
35243750.0,16.78876
35246875.0,16.79813
35250000.0,16.80487
35253125.0,16.80917
35256250.0,16.81131
35259375.0,16.81144
35262500.0,16.80984
35265625.0,16.80672
35268750.0,16.80237
35271875.0,16.79697
35275000.0,16.79082
35278125.0,16.78415
35281250.0,16.77722
35284375.0,16.77027
35287500.0,16.76356
35290625.0,16.75731
35293750.0,16.75177
35296875.0,16.74718
35300000.0,16.7437
35303125.0,16.74154
35306250.0,16.75059
35309375.0,16.76631
35312500.0,16.77348
35315625.0,16.77246
35318750.0,16.76362
35321875.0,16.76319
35325000.0,16.77297
35328125.0,16.78439
35331250.0,16.79729
35334375.0,16.81146
35337500.0,16.82668
35340625.0,16.84267
35343750.0,16.8591
35346875.0,16.87563
35350000.0,16.8919
35353125.0,16.90749
35356250.0,16.98369
35359375.0,17.06892
35362500.0,17.14114
35365625.0,17.20008
35368750.0,17.25191
35371875.0,17.34039
35375000.0,17.42107
35378125.0,17.49371
35381250.0,17.55807
35384375.0,17.61407
35387500.0,17.66156
35390625.0,17.70058
35393750.0,17.73112
35396875.0,17.77332
35400000.0,17.84538
35403125.0,17.9076
35406250.0,17.96004
35409375.0,18.00279
35412500.0,18.03603
35415625.0,18.05996
35418750.0,18.07487
35421875.0,18.08108
35425000.0,18.07898
35428125.0,18.06898
35431250.0,18.05157
35434375.0,18.02728
35437500.0,17.99667
35440625.0,17.96037
35443750.0,17.91904
35446875.0,17.87337
35450000.0,17.82408
35453125.0,17.77193
35456250.0,17.717701
35459375.0,17.66212
35462500.0,17.606
35465625.0,17.60899
35468750.0,17.68022
35471875.0,17.75186
35475000.0,17.82391
35478125.0,17.89633
35481250.0,17.96906
35484375.0,18.04201
35487500.0,18.11505
35490625.0,18.18808
35493750.0,18.26094
35496875.0,18.33346
35500000.0,18.40551
35503125.0,18.47691
35506250.0,18.54749
35509375.0,18.6171
35512500.0,18.68562
35515625.0,18.75289
35518750.0,18.81879
35521875.0,18.88319
35525000.0,18.94601
35528125.0,19.00716
35531250.0,19.06651
35534375.0,19.12402
35537500.0,19.17963
35540625.0,19.23323
35543750.0,19.28478
35546875.0,19.33419
35550000.0,19.38138
35553125.0,19.426281
35556250.0,19.46876
35559375.0,19.50876
35562500.0,19.54613
35565625.0,19.58073
35568750.0,19.61246
35571875.0,19.64112
35575000.0,19.66658
35578125.0,19.68867
35581250.0,19.70721
35584375.0,19.72204
35587500.0,19.73299
35590625.0,19.73988
35593750.0,19.74255
35596875.0,19.74087
35600000.0,19.73469
35603125.0,19.72388
35606250.0,19.70837
35609375.0,19.68806
35612500.0,19.66289
35615625.0,19.63282
35618750.0,19.59784
35621875.0,19.557951
35625000.0,19.5132
35628125.0,19.46361
35631250.0,19.40929
35634375.0,19.35032
35637500.0,19.28682
35640625.0,19.21892
35643750.0,19.14677
35646875.0,19.07057
35650000.0,18.99045
35653125.0,18.90664
35656250.0,18.81933
35659375.0,18.72872
35662500.0,18.63506
35665625.0,18.53854
35668750.0,18.43941
35671875.0,18.3379
35675000.0,18.23426
35678125.0,18.12872
35681250.0,18.0215
35684375.0,18.01591
35687500.0,18.04938
35690625.0,18.08015
35693750.0,18.10815
35696875.0,18.13338
35700000.0,18.15576
35703125.0,18.17528
35706250.0,18.19189
35709375.0,18.20554
35712500.0,18.21616
35715625.0,18.22369
35718750.0,18.22804
35721875.0,18.22906
35725000.0,18.22667
35728125.0,18.22065
35731250.0,18.21084
35734375.0,18.19701
35737500.0,18.17896
35740625.0,18.1564
35743750.0,18.12906
35746875.0,18.09664
35750000.0,18.1032
35753125.0,18.15499
35756250.0,18.21769
35759375.0,18.27965
35762500.0,18.34082
35765625.0,18.40115
35768750.0,18.46053
35771875.0,18.51887
35775000.0,18.57608
35778125.0,18.63204
35781250.0,18.68665
35784375.0,18.7398
35787500.0,18.79138
35790625.0,18.84131
35793750.0,18.88949
35796875.0,18.93585
35800000.0,18.98035
35803125.0,19.02296
35806250.0,19.06364
35809375.0,19.10244
35812500.0,19.13937
35815625.0,19.17448
35818750.0,19.20786
35821875.0,19.23958
35825000.0,19.26975
35828125.0,19.29851
35831250.0,19.32597
35834375.0,19.35226
35837500.0,19.37753
35840625.0,19.4019
35843750.0,19.42549
35846875.0,19.44842
35850000.0,19.47078
35853125.0,19.49264
35856250.0,19.51407
35859375.0,19.53509
35862500.0,19.55572
35865625.0,19.57594
35868750.0,19.59575
35871875.0,19.61507
35875000.0,19.63385
35878125.0,19.65204
35881250.0,19.66954
35884375.0,19.68627
35887500.0,19.70216
35890625.0,19.71714
35893750.0,19.73112
35896875.0,19.74404
35900000.0,19.75584
35903125.0,19.76648
35906250.0,19.77591
35909375.0,19.78409
35912500.0,19.791
35915625.0,19.7966
35918750.0,19.80087
35921875.0,19.83933
35925000.0,19.93523
35928125.0,20.02464
35931250.0,20.10754
35934375.0,20.18393
35937500.0,20.25384
35940625.0,20.31737
35943750.0,20.37464
35946875.0,20.42577
35950000.0,20.47095
35953125.0,20.51035
35956250.0,20.54419
35959375.0,20.57271
35962500.0,20.59612
35965625.0,20.61468
35968750.0,20.62865
35971875.0,20.63828
35975000.0,20.64382
35978125.0,20.64554
35981250.0,20.64368
35984375.0,20.63847
35987500.0,20.63017
35990625.0,20.70747
35993750.0,20.79814
35996875.0,20.88107
36000000.0,20.95603
36003125.0,21.02282
36006250.0,21.08134
36009375.0,21.13145
36012500.0,21.17315
36015625.0,21.20637
36018750.0,21.23116
36021875.0,21.247551
36025000.0,21.2556
36028125.0,21.25541
36031250.0,21.24712
36034375.0,21.23085
36037500.0,21.2068
36040625.0,21.17518
36043750.0,21.13618
36046875.0,21.0901
36050000.0,21.03721
36053125.0,20.97781
36056250.0,20.91228
36059375.0,20.96793
36062500.0,21.07835
36065625.0,21.18101
36068750.0,21.2757
36071875.0,21.3623
36075000.0,21.44073
36078125.0,21.51099
36081250.0,21.57314
36084375.0,21.62724
36087500.0,21.673481
36090625.0,21.71205
36093750.0,21.74318
36096875.0,21.76715
36100000.0,21.78429
36103125.0,21.79491
36106250.0,21.79938
36109375.0,21.798111
36112500.0,21.79149
36115625.0,21.77992
36118750.0,21.76383
36121875.0,21.74364
36125000.0,21.71976
36128125.0,21.69259
36131250.0,21.66252
36134375.0,21.62993
36137500.0,21.59515
36140625.0,21.55852
36143750.0,21.52034
36146875.0,21.48083
36150000.0,21.44022
36153125.0,21.3987
36156250.0,21.35639
36159375.0,21.31338
36162500.0,21.26971
36165625.0,21.22539
36168750.0,21.18037
36171875.0,21.13453
36175000.0,21.08777
36178125.0,21.03988
36181250.0,20.99066
36184375.0,20.93986
36187500.0,20.88723
36190625.0,20.83243
36193750.0,20.77516
36196875.0,20.7151
36200000.0,20.65188
36203125.0,20.62159
36206250.0,20.64299
36209375.0,20.67862
36212500.0,20.71079
36215625.0,20.73973
36218750.0,20.76576
36221875.0,20.7892
36225000.0,20.810421
36228125.0,20.82985
36231250.0,20.84792
36234375.0,20.86509
36237500.0,20.88188
36240625.0,20.89881
36243750.0,20.91638
36246875.0,20.93513
36250000.0,20.95557
36253125.0,20.97819
36256250.0,21.00348
36259375.0,21.03188
36262500.0,21.0638
36265625.0,21.09959
36268750.0,21.13956
36271875.0,21.18391
36275000.0,21.23286
36278125.0,21.28651
36281250.0,21.34486
36284375.0,21.4079
36287500.0,21.47551
36290625.0,21.54751
36293750.0,21.62366
36296875.0,21.70367
36300000.0,21.78715
36303125.0,21.87375
36306250.0,21.96297
36309375.0,22.05437
36312500.0,22.14743
36315625.0,22.24164
36318750.0,22.33647
36321875.0,22.43138
36325000.0,22.52585
36328125.0,22.61935
36331250.0,22.711401
36334375.0,22.8015
36337500.0,22.88922
36340625.0,22.9741
36343750.0,23.05577
36346875.0,23.13387
36350000.0,23.20807
36353125.0,23.278101
36356250.0,23.34371
36359375.0,23.4047
36362500.0,23.4609
36365625.0,23.51218
36368750.0,23.55846
36371875.0,23.59967
36375000.0,23.63579
36378125.0,23.66685
36381250.0,23.69286
36384375.0,23.71391
36387500.0,23.7301
36390625.0,23.74156
36393750.0,23.74842
36396875.0,23.75084
36400000.0,23.74901
36403125.0,23.74311
36406250.0,23.73336
36409375.0,23.71997
36412500.0,23.70316
36415625.0,23.68314
36418750.0,23.660141
36421875.0,23.63438
36425000.0,23.60609
36428125.0,23.57545
36431250.0,23.54268
36434375.0,23.50795
36437500.0,23.47144
36440625.0,23.43327
36443750.0,23.39361
36446875.0,23.35255
36450000.0,23.31019
36453125.0,23.26659
36456250.0,23.22179
36459375.0,23.17585
36462500.0,23.12875
36465625.0,23.08049
36468750.0,23.03106
36471875.0,22.98039
36475000.0,22.92847
36478125.0,22.87521
36481250.0,22.820591
36484375.0,22.76453
36487500.0,22.70698
36490625.0,22.6479
36493750.0,22.58727
36496875.0,22.52507
36500000.0,22.4613
36503125.0,22.39598
36506250.0,22.32918
36509375.0,22.26099
36512500.0,22.19149
36515625.0,22.12084
36518750.0,22.07262
36521875.0,22.1039
36525000.0,22.13263
36528125.0,22.15858
36531250.0,22.18159
36534375.0,22.20141
36537500.0,22.21784
36540625.0,22.2307
36543750.0,22.23979
36546875.0,22.2449
36550000.0,22.24591
36553125.0,22.24263
36556250.0,22.23495
36559375.0,22.22276
36562500.0,22.20598
36565625.0,22.18455
36568750.0,22.15846
36571875.0,22.12772
36575000.0,22.09238
36578125.0,22.0525
36581250.0,22.00821
36584375.0,21.95969
36587500.0,22.05429
36590625.0,22.18244
36593750.0,22.30252
36596875.0,22.41457
36600000.0,22.51862
36603125.0,22.61474
36606250.0,22.70293
36609375.0,22.78331
36612500.0,22.85593
36615625.0,22.92089
36618750.0,22.9783
36621875.0,23.02829
36625000.0,23.07101
36628125.0,23.10664
36631250.0,23.13535
36634375.0,23.15735
36637500.0,23.17288
36640625.0,23.18221
36643750.0,23.18562
36646875.0,23.18339
36650000.0,23.17586
36653125.0,23.16338
36656250.0,23.14626
36659375.0,23.12489
36662500.0,23.09962
36665625.0,23.07082
36668750.0,23.03886
36671875.0,23.00404
36675000.0,22.96671
36678125.0,22.92716
36681250.0,22.88567
36684375.0,22.84248
36687500.0,22.79777
36690625.0,22.75172
36693750.0,22.70443
36696875.0,22.65601
36700000.0,22.60651
36703125.0,22.55592
36706250.0,22.50427
